continent,date,avg_total_cases,avg_total_deaths
Europe,2021-09-30,1125188.0,24095.51923076923
Europe,2021-11-29,1407537.5,27917.903846153848
Europe,2022-02-13,2787789.2884615385,32783.75
Europe,2022-03-03,3065743.843137255,34289.43137254902
Europe,2022-07-17,4148095.3725490198,37238.60784313725
Europe,2022-09-30,4433523.0784313725,38174.94117647059
Europe,2023-02-05,4794103.215686275,39869.21568627451
Europe,2024-06-11,4954051.431372549,41196.705882352944
Africa,2020-03-10,1.4035087719298245,0.08771929824561403
Africa,2020-09-09,22796.526315789473,589.7017543859649
Africa,2021-04-04,75464.80701754386,1999.578947368421
Africa,2022-03-20,208256.98245614034,4424.2807017543855
Africa,2022-05-24,215505.19298245615,4468.105263157895
Africa,2023-01-12,228223.7894736842,4535.596491228071
Africa,2023-11-28,230184.80701754385,4544.824561403509
Africa,2024-03-04,230540.15789473685,4545.508771929824
Africa,2024-07-10,230611.33333333334,4545.701754385965
Oceania,2021-09-09,7910.916666666667,102.125
Oceania,2021-10-09,10953.958333333334,137.33333333333334
Oceania,2021-10-18,12569.083333333334,156.25
Oceania,2022-04-22,266622.4583333333,454.5416666666667
Oceania,2023-02-03,565843.9583333334,1023.2083333333334
Oceania,2023-02-14,568084.3333333334,1083.625
Oceania,2023-02-28,570212.3333333334,1092.2916666666667
Oceania,2023-08-14,601098.625,1227.9583333333333
Oceania,2023-09-08,602211.875,1236.7916666666667
Oceania,2024-06-06,623476.8333333334,1361.1666666666667
North America,2020-04-07,7925.390243902439,227.02439024390245
North America,2020-06-25,65476.65853658537,4049.2926829268295
North America,2020-07-28,122191.17073170732,5525.878048780488
North America,2020-09-07,184255.9512195122,7317.048780487805
North America,2020-09-10,184255.9512195122,7317.048780487805
North America,2021-02-23,785952.7073170731,18590.19512195122
North America,2021-08-05,1021063.3658536585,22724.024390243903
North America,2021-08-20,1074407.1219512196,23278.756097560974
North America,2022-03-10,2285924.3414634145,34044.95121951219
North America,2022-04-02,2308595.4146341463,34526.46341463415
North America,2022-07-23,2593740.9024390243,35785.39024390244
North America,2023-01-06,2915000.2926829266,37792.243902439026
North America,2023-05-08,3028806.3658536584,39012.0
North America,2023-05-29,3032067.1219512196,39103.04878048781
North America,2023-10-01,3033102.6585365855,39495.80487804878
North America,2023-12-23,3034521.9024390243,39919.90243902439
North America,2024-04-30,3035915.4146341463,40606.34146341463
North America,2024-05-09,3035952.1219512196,40617.41463414634
South America,2020-02-11,0.0,0.0
South America,2020-04-24,5358.214285714285,336.35714285714283
South America,2020-09-12,477877.0714285714,19022.571428571428
South America,2021-08-23,2616121.5714285714,80285.28571428571
South America,2021-11-16,2766535.714285714,83973.71428571429
South America,2022-04-06,4011756.285714286,92055.28571428571
South America,2022-08-30,4536108.857142857,94598.0
South America,2022-09-20,4564571.857142857,94865.78571428571
South America,2023-09-08,4897987.0,96594.14285714286
Asia,2020-01-07,0.02127659574468085,0.0
Asia,2020-08-11,106183.70212765958,2267.063829787234
Asia,2021-10-24,1638056.6875,24187.6875
Asia,2022-04-11,2986409.9375,29453.541666666668
Asia,2022-10-23,3884290.2291666665,31002.979166666668
Asia,2022-11-20,3975835.3958333335,31194.9375
Asia,2022-12-26,5225753.0625,31643.020833333332
Asia,2023-10-13,6264206.145833333,34039.166666666664
Asia,2023-11-20,6267017.8125,34075.541666666664
Asia,2024-05-25,6413388.638297873,34831.063829787236
Europe,2020-04-01,7438.254901960784,570.6078431372549
Europe,2021-05-01,838180.1923076923,20008.75
Europe,2021-05-29,888344.2692307692,21161.30769230769
Europe,2021-07-27,977400.5961538461,22357.076923076922
Europe,2021-11-25,1358804.9807692308,27365.53846153846
Europe,2022-08-20,4291636.333333333,37725.03921568627
Europe,2022-09-09,4359168.588235294,37976.666666666664
Europe,2023-08-28,4886094.098039215,40724.901960784315
Africa,2021-09-20,144980.75438596492,3635.0526315789475
Africa,2022-05-28,215505.19298245615,4468.105263157895
Africa,2023-10-15,230082.1403508772,4544.473684210527
Africa,2023-12-04,230232.49122807017,4544.877192982456
Africa,2024-03-08,230540.15789473685,4545.508771929824
Africa,2024-04-26,230566.1052631579,4545.666666666667
Oceania,2020-01-20,0.0,0.0
Oceania,2022-07-11,409758.875,672.2916666666666
Oceania,2024-07-25,624974.2916666666,1370.0
North America,2020-02-23,1.2195121951219512,0.0
North America,2020-04-13,13673.414634146342,588.6585365853658
North America,2020-05-02,24555.634146341465,1445.1463414634147
North America,2021-01-04,572470.512195122,13417.390243902439
North America,2023-07-13,3032411.5853658537,39194.60975609756
North America,2023-07-31,3032509.0,39235.92682926829
North America,2023-08-03,3032509.0,39235.92682926829
North America,2023-12-25,3034654.975609756,39969.21951219512
South America,2021-10-21,2727839.6428571427,83173.35714285714
South America,2022-04-27,4047862.3571428573,92364.42857142857
South America,2022-11-03,4598321.571428572,95190.0
South America,2023-12-13,4900907.428571428,96631.78571428571
Asia,2020-11-14,318149.89361702127,5388.063829787234
Asia,2021-07-04,1170516.75,16686.3125
Asia,2023-01-04,5769265.479166667,32073.25
Asia,2024-04-07,6412731.042553191,34827.1914893617
Asia,2024-04-17,6412813.44680851,34827.744680851065
Europe,2020-11-14,236609.0,6079.137254901961
Europe,2022-05-09,3796729.843137255,36464.03921568627
Europe,2022-07-12,4089572.901960784,37123.8431372549
Europe,2023-03-26,4845309.352941177,40242.470588235294
Europe,2023-08-31,4886094.098039215,40724.901960784315
Europe,2024-03-09,4947733.68627451,41166.74509803922
Africa,2020-07-09,8298.578947368422,241.8421052631579
Africa,2020-10-05,26599.21052631579,689.3859649122807
Africa,2022-04-10,210125.59649122806,4442.210526315789
Africa,2022-06-03,216193.9298245614,4472.684210526316
Africa,2024-01-25,230497.19298245615,4545.298245614035
Africa,2024-03-26,230551.31578947368,4545.543859649123
Oceania,2020-01-18,0.0,0.0
Oceania,2020-07-07,415.3333333333333,5.75
Oceania,2021-08-03,4804.208333333333,71.125
Oceania,2021-11-07,14489.083333333334,176.83333333333334
Oceania,2021-12-05,16563.583333333332,195.91666666666666
Oceania,2022-03-21,191290.20833333334,399.7916666666667
Oceania,2022-03-26,191290.20833333334,399.7916666666667
Oceania,2022-09-04,494662.3333333333,850.625
Oceania,2024-02-22,615297.1666666666,1335.0833333333333
Oceania,2024-04-04,620616.4166666666,1348.0416666666667
North America,2020-03-11,14.024390243902438,0.4634146341463415
North America,2020-10-05,218906.19512195123,8147.463414634146
North America,2020-10-12,229026.75609756098,8338.80487804878
North America,2021-06-09,949510.1707317074,21823.024390243903
North America,2021-09-06,1173246.4146341463,24549.585365853658
North America,2022-05-08,2368182.6341463416,35062.92682926829
North America,2023-02-28,2989315.7073170734,38553.12195121951
North America,2023-11-07,3033689.048780488,39670.09756097561
North America,2023-12-30,3034654.975609756,39969.21951219512
North America,2024-01-22,3035195.0,40216.04878048781
North America,2024-02-28,3035579.3414634145,40424.12195121951
North America,2024-07-21,3036361.7804878047,40729.73170731707
South America,2020-10-05,591044.1428571428,22751.35714285714
South America,2022-03-04,3856423.8571428573,89763.92857142857
South America,2023-12-15,4900907.428571428,96631.78571428571
Asia,2020-01-25,2.8297872340425534,0.06382978723404255
Asia,2021-09-15,1511449.1875,22458.1875
Asia,2022-12-09,4032193.8541666665,31297.479166666668
Asia,2024-05-23,6413388.638297873,34831.063829787236
Europe,2021-01-27,566577.1176470588,14061.725490196079
Europe,2021-10-24,1211959.2692307692,25353.71153846154
Europe,2022-06-25,3934799.098039216,36893.1568627451
Europe,2022-09-22,4405652.274509804,38107.35294117647
Europe,2023-09-23,4890498.843137255,40760.41176470588
Europe,2024-02-05,4944551.549019608,41148.03921568627
Africa,2020-05-19,1462.7719298245613,53.78947368421053
Africa,2020-05-30,1935.3859649122808,63.29824561403509
Africa,2020-08-27,20789.64912280702,529.578947368421
Africa,2021-02-24,67536.1052631579,1775.3508771929824
Africa,2021-07-22,109914.85964912281,2773.0
Africa,2022-05-21,214546.12280701756,4464.017543859649
Africa,2022-07-26,222751.15789473685,4505.7192982456145
Africa,2022-10-24,226302.1403508772,4525.912280701755
Africa,2024-02-22,230531.91228070174,4545.403508771929
Africa,2024-04-01,230554.87719298244,4545.561403508772
Africa,2024-04-18,230562.54385964913,4545.631578947368
Africa,2024-06-15,230590.77192982455,4545.684210526316
Oceania,2020-02-04,0.5,0.0
Oceania,2020-03-03,1.0833333333333333,0.0
Oceania,2021-05-01,2918.0833333333335,51.833333333333336
Oceania,2021-07-29,4391.541666666667,68.375
Oceania,2023-07-25,599996.5833333334,1217.125
Oceania,2024-06-04,623476.8333333334,1361.1666666666667
North America,2020-05-08,30056.756097560974,1865.5121951219512
North America,2021-10-11,1302649.0731707318,26763.60975609756
North America,2021-11-14,1378090.8292682928,28194.51219512195
North America,2022-09-15,2762239.7804878047,36582.26829268293
North America,2022-11-07,2830026.7317073173,37203.31707317073
North America,2024-01-10,3034961.1951219514,40090.41463414634
South America,2020-01-09,0.0,0.0
South America,2020-07-13,201726.2857142857,9870.857142857143
South America,2021-07-06,2377626.6428571427,73074.57142857143
South America,2022-12-31,4751654.642857143,95737.57142857143
South America,2023-11-07,4899413.714285715,96613.21428571429
Asia,2020-10-22,274880.6595744681,4720.510638297872
Asia,2020-10-31,289540.5106382979,4944.510638297872
Asia,2021-03-20,540956.3541666666,8497.458333333334
Asia,2021-05-01,759694.0833333334,10250.604166666666
Asia,2021-05-13,903867.8333333334,11778.0625
Asia,2021-12-16,1732713.375,25717.229166666668
Asia,2022-05-17,3116051.75,29798.916666666668
Asia,2023-03-18,6142655.333333333,33814.041666666664
Asia,2024-02-03,6411034.680851064,34817.02127659575
Europe,2020-07-25,48744.294117647056,3939.1960784313724
Europe,2020-11-02,199381.9019607843,5533.098039215686
Europe,2022-02-24,2911084.5384615385,33233.92307692308
Europe,2022-12-06,4684286.882352941,39072.94117647059
Europe,2023-08-03,4883367.843137255,40691.96078431373
Europe,2023-08-18,4884462.490196078,40705.78431372549
Europe,2023-09-24,4892633.411764706,40774.58823529412
Africa,2020-11-11,33036.82456140351,813.8947368421053
Africa,2021-02-27,67536.1052631579,1775.3508771929824
Africa,2021-07-08,99944.26315789473,2567.2105263157896
Africa,2021-10-24,150246.49122807017,3813.1754385964914
Africa,2021-10-31,150910.1754385965,3836.5263157894738
Africa,2022-04-14,210125.59649122806,4442.210526315789
Africa,2022-05-05,212274.68421052632,4453.245614035088
Africa,2022-05-19,214546.12280701756,4464.017543859649
Africa,2022-09-17,225462.84210526315,4520.9473684210525
Africa,2022-10-16,226179.12280701756,4525.315789473684
Africa,2022-10-29,226302.1403508772,4525.912280701755
Africa,2022-12-12,227616.0701754386,4533.578947368421
Africa,2023-09-29,230048.87719298244,4544.263157894737
Africa,2023-11-04,230101.9649122807,4544.508771929824
Africa,2024-03-27,230551.31578947368,4545.543859649123
Oceania,2021-06-15,3267.375,58.875
Oceania,2022-02-22,131559.66666666666,362.3333333333333
Oceania,2022-05-07,295266.875,487.4166666666667
Oceania,2022-08-02,455397.7083333333,762.0416666666666
Oceania,2022-08-27,485230.9583333333,826.4166666666666
Oceania,2022-09-08,494662.3333333333,850.625
Oceania,2022-09-14,497808.4166666667,859.7916666666666
Oceania,2022-12-13,538942.7083333334,947.875
Oceania,2023-08-16,601098.625,1227.9583333333333
Oceania,2024-02-08,614260.5416666666,1328.0833333333333
Oceania,2024-07-08,624743.7083333334,1367.4583333333333
North America,2020-08-31,175217.58536585365,7071.463414634146
North America,2021-03-23,834997.512195122,19967.0
North America,2021-04-28,902414.3902439025,20953.243902439026
North America,2021-05-01,902414.3902439025,20953.243902439026
North America,2021-08-03,1021063.3658536585,22724.024390243903
North America,2021-12-30,1516658.731707317,29695.975609756097
North America,2022-02-20,2259992.975609756,33380.65853658537
North America,2022-07-20,2593740.9024390243,35785.39024390244
North America,2022-07-28,2623334.1951219514,35890.19512195122
North America,2022-08-02,2652795.073170732,35995.87804878049
North America,2023-02-15,2974521.048780488,38406.41463414634
North America,2023-07-23,3032474.8048780486,39221.68292682927
North America,2023-08-01,3032509.0,39235.92682926829
North America,2024-01-02,3034814.1707317075,40026.95121951219
North America,2024-02-12,3035449.487804878,40354.78048780488
North America,2024-07-07,3036271.8536585364,40703.14634146341
South America,2020-05-12,20461.428571428572,1529.2857142857142
South America,2020-09-22,535413.0714285715,21163.714285714286
South America,2021-01-04,951573.0714285715,30345.928571428572
South America,2021-01-07,951573.0714285715,30345.928571428572
South America,2022-02-22,3793480.5714285714,89215.92857142857
South America,2022-05-05,4057282.5,92459.71428571429
South America,2022-08-28,4536108.857142857,94598.0
South America,2023-04-25,4888354.071428572,96475.71428571429
South America,2023-08-19,4897815.142857143,96592.92857142857
South America,2024-05-10,4914152.285714285,96723.28571428571
Asia,2020-06-17,33501.46808510638,840.4042553191489
Asia,2021-04-26,759694.0833333334,10250.604166666666
Asia,2021-05-12,903867.8333333334,11778.0625
Asia,2021-06-23,1129754.1666666667,15965.479166666666
Asia,2022-01-18,1876834.9375,26524.854166666668
Asia,2024-04-03,6412642.510638298,34826.44680851064
Europe,2020-06-18,39133.76470588235,3676.607843137255
Europe,2020-07-14,46786.82352941176,3895.8039215686276
Europe,2020-08-28,63349.490196078434,4161.294117647059
Europe,2021-12-17,1506552.826923077,28979.96153846154
Europe,2022-02-18,2787789.2884615385,32783.75
Europe,2022-04-12,3622907.8235294116,35880.92156862745
Europe,2022-07-14,4089572.901960784,37123.8431372549
Europe,2022-09-14,4380616.568627451,38042.490196078434
Europe,2023-02-19,4808260.94117647,39969.19607843137
Europe,2023-04-28,4864668.156862745,40433.96078431373
Europe,2023-07-02,4881990.549019608,40668.705882352944
Europe,2023-07-15,4882306.68627451,40675.450980392154
Europe,2024-03-05,4947733.68627451,41166.74509803922
Europe,2024-06-02,4953611.274509804,41194.13725490196
Africa,2020-07-06,8298.578947368422,241.8421052631579
Africa,2020-10-29,30203.614035087718,755.7894736842105
Africa,2021-07-09,99944.26315789473,2567.2105263157896
Africa,2021-08-14,124267.8947368421,3124.964912280702
Africa,2021-09-24,144980.75438596492,3635.0526315789475
Africa,2021-10-26,150246.49122807017,3813.1754385964914
Africa,2022-08-22,224683.50877192983,4516.964912280701
Africa,2022-11-22,227010.73684210525,4529.7192982456145
Africa,2023-02-16,228878.19298245615,4538.6140350877195
Africa,2023-04-29,229461.54385964913,4541.789473684211
Africa,2023-05-17,229614.9298245614,4542.701754385965
Africa,2023-08-19,229965.64912280702,4544.070175438596
Africa,2023-10-11,230069.70175438595,4544.456140350877
Oceania,2020-06-02,359.6666666666667,5.666666666666667
Oceania,2021-04-20,2864.5,51.833333333333336
Oceania,2022-11-12,515580.2916666667,900.7916666666666
Oceania,2023-07-06,598100.875,1216.25
Oceania,2024-01-17,612364.7916666666,1312.8333333333333
Oceania,2024-05-24,622995.2083333334,1360.0833333333333
North America,2020-02-22,0.7560975609756098,0.0
North America,2020-04-29,24555.634146341465,1445.1463414634147
North America,2020-06-17,59666.65853658537,3802.6585365853657
North America,2020-12-08,416510.7073170732,10908.243902439024
North America,2021-05-16,932182.6341463415,21445.48780487805
North America,2021-07-14,977953.756097561,22294.756097560974
North America,2022-04-30,2341918.0975609757,34908.78048780488
North America,2023-11-24,3033960.3414634145,39744.19512195122
South America,2020-01-25,0.0,0.0
South America,2020-02-24,0.0,0.0
South America,2021-09-28,2695911.8571428573,82330.35714285714
South America,2021-11-09,2756280.1428571427,83800.71428571429
South America,2022-02-05,3428291.785714286,86919.78571428571
South America,2022-04-23,4037633.5,92276.78571428571
South America,2023-12-27,4901428.0,96637.14285714286
South America,2024-01-11,4902841.142857143,96646.14285714286
Asia,2020-10-16,259195.40425531915,4484.31914893617
Asia,2021-07-29,1254504.7291666667,18127.770833333332
Asia,2022-07-15,3272990.2083333335,30083.354166666668
